RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
14,14,2026-08-22 21:00:28.9109933,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\System32\\win32u.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""Win32u"",""FileVersion"":""10.0.26100.8655 (WinBuild.160101.0800)""}}}"
15,15,2026-08-22 21:00:28.9110433,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\System32\\GDI32.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""GDI Client DLL"",""FileVersion"":""10.0.26100.8328 (WinBuild.160101.0800)""}}}"
16,16,2026-08-22 21:00:28.9110948,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\System32\\gdi32full.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""GDI Client DLL"",""FileVersion"":""10.0.26100.8521 (WinBuild.160101.0800)""}}}"
17,17,2026-08-22 21:00:28.9111444,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\System32\\msvcp_win.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""Microsoft® C Runtime Library"",""FileVersion"":""10.0.26100.8521 (WinBuild.160101.0800)""}}}"
18,18,2026-08-22 21:00:28.9111949,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\SYSTEM32\\wmvcore.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""Windows Media Playback/Authoring DLL"",""FileVersion"":""12.0.26100.8521 (WinBuild.160101.0800)""}}}"
19,19,2026-08-22 21:00:28.9113378,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\System32\\OLEAUT32.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""OLEAUT32.DLL"",""FileVersion"":""10.0.26100.8655 (WinBuild.160101.0800)""}}}"
20,20,2026-08-22 21:00:28.9115713,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\System32\\shcore.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""SHCORE"",""FileVersion"":""10.0.26100.8117 (WinBuild.160101.0800)""}}}"
21,21,2026-08-22 21:00:28.9126632,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\System32\\advapi32.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""Advanced Windows 32 Base API"",""FileVersion"":""10.0.26100.3624 (WinBuild.160101.0800)""}}}"
22,22,2026-08-22 21:00:28.9127253,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\SYSTEM32\\cryptsp.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""Cryptographic Service Provider API"",""FileVersion"":""10.0.26100.8521 (WinBuild.160101.0800)""}}}"
23,23,2026-08-22 21:00:28.9127769,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\WINDOWS\\SYSTEM32\\WMASF.DLL"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""Windows Media ASF DLL"",""FileVersion"":""12.0.26100.8521 (WinBuild.160101.0800)""}}}"
24,24,2026-08-22 21:00:28.9128256,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""ModulePath"":""C:\\Windows\\System32\\WUDFx.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""WDF:UMDF Framework Library"",""FileVersion"":""10.0.26100.8521 (WinBuild.160101.0800)""}}}"
25,25,2026-08-22 21:00:28.9141135,2006,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostAddDeviceEnd"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""Level"":""0"",""FinalStatus"":""0""}}}"
26,26,2026-08-22 21:00:28.9147885,2100,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,USB Connection,,,InstanceId: SWD\WPDBUSENUM\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B},LifetimeId: 50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceRequest"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""RequestMajorCode"":""27"",""RequestMinorCode"":""0"",""Argument1"":""0x0"",""Argument2"":""0x0"",""Argument3"":""0x0"",""Argument4"":""0x0"",""Status"":""3221225659""}}}"
27,27,2026-08-22 21:00:28.9148250,2105,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceRequest"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""RequestMajorCode"":""27"",""RequestMinorCode"":""0"",""Argument1"":""0x0"",""Argument2"":""0x0"",""Argument3"":""0x0"",""Argument4"":""0x0"",""Status"":""3221225659""}}}"
28,28,2026-08-22 21:00:28.9149388,2106,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceRequest"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""RequestMajorCode"":""27"",""RequestMinorCode"":""0"",""Argument1"":""0x0"",""Argument2"":""0x0"",""Argument3"":""0x0"",""Argument4"":""0x0"",""Status"":""0""}}}"
29,29,2026-08-22 21:00:28.9346500,2101,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,4616,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceRequest"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""RequestMajorCode"":""27"",""RequestMinorCode"":""0"",""Argument1"":""0x0"",""Argument2"":""0x0"",""Argument3"":""0x0"",""Argument4"":""0x0"",""Status"":""0""}}}"
30,30,2026-08-22 21:00:28.9354795,2100,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,5944,disstestbedvm,0,S-1-5-19,USB Connection,,,InstanceId: SWD\WPDBUSENUM\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B},LifetimeId: 50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceRequest"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""RequestMajorCode"":""27"",""RequestMinorCode"":""9"",""Argument1"":""0x10040"",""Argument2"":""0xFFFFFFFFFFFFFFFF"",""Argument3"":""0x0"",""Argument4"":""0x0"",""Status"":""3221225659""}}}"
31,31,2026-08-22 21:00:28.9354997,2105,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,5288,5944,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceRequest"":{""LifetimeId"":""50e9294b-f2ab-4fb5-b618-efaf4ae2c1ea"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""RequestMajorCode"":""27"",""RequestMinorCode"":""9"",""Argument1"":""0x10040"",""Argument2"":""0xFFFFFFFFFFFFFFFF"",""Argument3"":""0x0"",""Argument4"":""0x0"",""Status"":""3221225659""}}}"
